Gene ID	ACLD_7day_n1	ACLD_7day_n2	BCLD_7day_n1	BCLD_7day_n2	ITGA8plus_n1	ITGA8plus_n2	SIX2GFPplus-ITGA8plus_n1	SIX2GFPplus-ITGA8plus_n2	SRR2588709
129080__EMID1	0.9379143	0.4899366	3.5508202	3.1390485	2.3403265	2.2677051	1.8696309	2.2085122	2.82741775
10287__RGS19	0.5403402	1.4674163	-0.255043	0.5673645	-0.29979496	-0.2141724	-0.47175427	-0.65176698	1.39039485
171389__NLRP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
403314__APOBEC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64900__LPIN3	-0.48860659	-0.48860659	-0.08701833	-0.48860659	1.08309211	0.89462231	-0.48860659	0.92126521	1.15266381
54931__TRMT10C	-0.23379115	-0.47667175	0.0813202500000003	0.25503285	-0.11700615	-0.101276449999999	-0.40203665	-0.34675985	-1.10479735
26261__FBXO24	-0.07740905	-0.07740905	-0.07740905	-0.07740905	-0.07740905	-0.07740905	-0.07740905	-0.07740905	-0.07740905
8450__CUL4B	-0.273321799999999	-0.1378338	-0.1903208	-0.2542488	0.0753751999999999	0.0778246	0.0171694999999998	0.0280885999999998	-1.13836955
6897__TARS	0.09146465	0.06305665	0.33917795	0.07576735	-0.04998795	-0.11451335	-0.44518385	-0.51334105	-0.9385171
5903__RANBP2	0.15813805	0.00741875000000092	0.25791235	-0.11482885	-0.13648155	-0.03557085	-0.0457728499999991	-0.0388004500000001	0.0920295
11331__PHB2	0.223109500000001	0.238485500000001	0.496755500000001	0.846950500000001	0.050580500000001	-0.041603899999999	0.262119500000001	0.118115500000001	-0.968871999999999
84896__ATAD1	-0.124992300000001	-0.4463463	-0.0151043000000005	0.0707707000000005	0.0568786999999995	0.195463999999999	0.314794699999999	0.227319700000001	-0.3678753
6281__S100A10	1.74816145	1.92153045	1.38917405	1.21158145	0.46450315	0.45889945	0.0614314499999999	-0.49940315	-2.69914485
2719__GPC3	0.3726985	0.1280565	-0.913165500000001	-1.2020195	-0.074792499999999	0.00842189999999998	0.429895500000001	0.278882000000001	0.812207999999998
81537__SGPP1	0.4931637	0.1029071	0.7629174	0.4759142	0.1580025	0.0310892	0.5462059	0.6074568	0.62258335
3717__JAK2	0.31923805	0.64932455	0.53505765	0.51873225	-0.18744145	-0.20509945	-0.31812605	-0.47433645	-0.0657985999999999
79777__ACBD4	-0.12248239	-0.12248239	-0.12248239	-0.12248239	-0.120351208	-0.12248239	-0.12248239	-0.12248239	0.4611605
27333__GOLIM4	0.24278405	0.41698605	0.10893105	0.37522805	-0.53969025	-0.53982595	-0.63311365	-0.86418495	-0.189017850000001
79180__EFHD2	0.59984135	0.41820705	0.58303065	0.55948785	0.05886105	-0.66113175	-0.80977925	-0.93320845	0.4902064
10318__TNIP1	0.4015303	0.8672787	0.0275952999999998	0.240821	0.0624715999999998	-0.0927602000000003	0.00680389999999997	0.1572323	-0.15321235
10296__MAEA	0.474966549999999	0.89310655	0.466954149999999	0.48606545	-0.11962665	-0.11544865	0.19134915	0.03279885	0.49102615
48__ACO1	0.0824413000000001	0.0514509	-0.00679269999999998	-0.2311507	-0.4326661	-0.4913361	-0.4826563	-0.7618668	-1.25763645
374355__CCDC172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80731__THSD7B	0.0	0.97906935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134359__POC5	-0.4554262	-0.1379666	-0.272747	-0.2658815	-0.0308716	0.2432387	0.1551573	-0.0902495	-1.59637155
386653__IL31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55815__TSNAXIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.304777
5133__PDCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4651__MYO10	0.27651225	-0.0614281499999998	0.547519849999999	0.15571185	1.02856485	1.22737225	1.06610215	1.06407685	0.6311291
284485__RIIAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.6895474	0.40728462	0.0
80129__CCDC170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27030__MLH3	-0.70372275	-0.52245525	-0.45936275	-0.46159955	0.13069005	0.33124015	0.09563615	0.12914845	-0.5115048
10787__NCKAP1	-0.020107300000001	0.0351743	0.178104	0.155161999999999	-0.2148805	-0.1318326	-0.306398	-0.247265	-0.703722800000001
1819__DRG2	-0.27988425	-0.0897689500000001	-0.21372715	-0.25699105	0.032637349999999	0.079010649999999	0.08429435	-0.17065105	-0.2167921
8989__TRPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5872__RAB13	0.7900358	1.034657	0.8066302	1.1479802	0.1470625	-0.00115720000000019	-0.0415482000000003	-0.1019225	-0.984391
11123__RCAN3	1.26884	1.45823	1.4148435	1.3062989	-0.1359252	-0.2510488	-0.1626152	-0.5770933	-1.57135795
26354__GNL3	-0.6773083	-0.6005099	-0.350516099999999	-0.6375606	-0.196043199999999	0.0228741000000005	-0.317944299999999	-0.5085308	-0.131634099999999
6940__ZNF354A	-0.3667771	-0.184093	-0.6966157	-0.5834248	-0.2209656	-0.2514307	-0.2123577	-0.0683453000000001	0.3283709
83876__MRO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6807212	0.22487666
2268__FGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9139556
9683__N4BP1	-0.34812305	-0.28125765	-0.12586465	-0.08999105	0.26767855	0.06876335	0.16267025	0.46222165	-0.24140335
54014__BRWD1	-1.1260781	-1.2339978	-1.1092383	-1.2336955	0.202934	0.1804177	-0.258313900000001	0.0742614	-0.619801500000001
1964__EIF1AX	0.25753365	0.0665401500000003	0.581030149999999	0.349577549999999	-0.0555918500000007	-0.0724295500000006	0.14795645	0.17882415	-0.964818300000001
9527__GOSR1	-0.3970716	-0.6516526	-0.4979835	-0.5860761	0.2241673	-0.0937639	-0.2121362	0.1068238	-0.241917450000001
28558__TRBV29-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6489__ST8SIA1	-0.66277225	-0.27226095	-1.59062255	-1.59062255	-0.42832765	-0.7004698	-0.25111295	-1.26596842	-1.59062255
3646__EIF3E	-0.903455999999999	-1.0944164	-0.435541	-0.492788	0.148898	0.174204	-0.0522459999999998	-0.172439	-0.62042625
10426__TUBGCP3	-0.66591865	-0.95558935	-0.35130555	-0.51458535	0.0696808500000001	0.0262877500000001	0.20037195	0.11413815	-0.25009525
51192__CKLF	0.3124424	0.7418963	0.3316698	0.2293476	0.2108918	-0.3044385	0.6828049	0.4055438	1.49336895
26058__GIGYF2	-0.45582515	-0.25051575	-0.38110405	-0.67912195	-0.0125355499999998	0.0196841500000002	-0.16272305	-0.27965385	-0.6387369
27132__CPNE7	0.0	0.0	0.0	0.0	0.48090172	0.37953517	0.6411542	0.3966343	3.7504175
124801__LSM12	0.3778863	0.45489	0.454701400000001	0.3586607	-0.0733185000000001	-0.075695999999999	0.228535	0.099152	-0.05510675
56672__AKIP1	0.13102555	0.27842115	0.28496435	-0.37237335	-0.06157355	0.04429145	-0.37909615	0.24539475	0.304781
10125__RASGRP1	-2.88402595	-2.88402595	-2.12188545	-1.93690808	-0.40509805	-0.75115835	-1.16675505	-1.35435145	-2.88402595
83659__TEKT1	0	0	0	0	0	0	0	0	-1.1450316
60676__PAPPA2	6.4170227	6.194599	4.1346884	3.5408585	0.0	0.0	0.0	0.0	0.0
219736__STOX1	1.20865285	1.06316485	0.85527885	0.53383855	1.85667595	2.07103505	2.02096785	1.79979165	2.38664291
51027__BOLA1	-0.339514015	0.370608015	-0.344681085	0.248163815	0.0955162950000001	-0.113705035	-0.344681085	-0.344681085	0.381932265
1040__CDS1	1.4386861	0.8549202	2.789513	2.436582	0.95471334	0.9324921	0.9729067	1.0679824	1.31738451
830__CAPZA2	0.18869445	0.300141250000001	0.44702625	0.69147445	0.025697150000001	0.12837025	0.05727045	-0.0330558500000001	-0.65847715
643965__TMEM88B	0.0	0.0	0.0	0.39348173	0.0	0.0	0.0	0.0	0.0
153733__CCDC112	0.01993945	0.0761492499999999	-0.15598855	0.30361125	-0.02371435	0.12102385	0.16137665	0.18515085	0.4667955
23414__ZFPM2	-1.28724096	-0.86777528	-0.42816783	-0.0726818	-0.1640959	-0.55051483	-1.3668579	-1.3668579	-1.3668579
9406__ZRANB2	-1.0741601	-0.5635735	-0.9162975	-0.530599500000001	0.0599132000000004	0.1361108	-0.0687755000000005	0.1787911	-0.481527
58508__KMT2C	-0.2359883	-0.815517799999999	-0.3132309	-0.9532933	0.1631247	0.1679207	0.0955582	0.309420700000001	-0.212631149999999
51365__PLA1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65061__CDK15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57468__SLC12A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.78387
23176__SEPT8	0.73131925	0.65107985	0.21658125	0.32748575	-0.43213235	-0.29251485	-0.47245125	-0.69393095	-0.49174065
554__AVPR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102__ADAM10	0.7854809	0.6530745	1.2609222	1.1760304	0.2741563	0.3538449	0.3801249	0.0977523000000011	-0.4654872
242__ALOX12B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120892__LRRK2	0.0	0.0	0.39769447	0.13448946	0.0	0.0	0.0	0.0	0.0
4620__MYH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26821__SNORA74A	0.22584535	-1.40710635	0.05640745	-0.35640165	1.02033185	0.46868275	0.57026385	-0.65905625	2.317947662
9517__SPTLC2	0.5878534	0.541766599999999	1.2276652	1.0343452	-0.0145193000000005	0.198661999999999	0.253447199999999	0.1258244	0.111971699999999
7559__ZNF12	-0.0163047000000001	-0.2838977	-0.0207103000000002	-0.3003447	0.1371857	0.3793561	-0.0267213000000002	0.1988923	-1.23275575
55337__C19orf66	0.0	0.0	0.13539256	0.05804426	0.0	0.0	0.0	0.0	1.19095
126432__RINL	0.0	0.0	0.0	0.0	0.0	0.0	0.46148983	0.0	0.4423347
79622__SNRNP25	0.98422085	0.83123985	0.27210985	0.98904885	0.20496375	-0.31994035	-0.20260065	0.12513755	-0.706068549999999
23276__KLHL18	0.43477025	-0.11864505	0.30173365	-0.22395745	-0.32568495	-0.48352405	-0.53115925	-0.29247255	-0.21167995
139604__MAGEB16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3859__KRT12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
378925__RNF148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9705__ST18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80108__ZFP2	-0.7932988	-0.7932988	-0.7932988	-0.7932988	0.5019354	0.5021869	0.0791126	1.0227313	0.7237727
57692__MAGEE1	0.03829025	-0.42151265	-0.38908445	-0.87153168	-0.22233215	-0.48571745	-1.19075813	-0.23326735	-0.6548986
126382__NR2C2AP	-0.40902394	-0.51913092	0.92275528	0.27659884	0.42778041	0.16012548	0.08012398	0.45362702	0.593012895
55195__C14orf105	0	0	2.0574117	2.669601	0	0	0	0	1.82331565
4293__MAP3K9	1.51701407	1.09004247	0.86431837	1.06359017	1.18341087	1.11323237	1.43815377	0.89040927	1.22170797
83700__JAM3	0.14018225	0.30821695	-0.44119435	-0.51351625	-0.13223865	-0.04332305	-0.05433775	-0.39102805	-0.5893833
80341__BPIFB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51451__LCMT1	-0.15469395	0.03169305	0.18560665	0.0873876499999999	0.16780285	0.37569915	0.43004135	0.12746465	-0.585452449999999
140691__TRIM69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23145__SSPO	-0.241009875	-0.241009875	-0.241009875	-0.241009875	0.214464355	-0.241009875	-0.224456765	0.637493985	1.603395625
134637__ADAT2	-2.16709422	-2.05487359	-1.56893379	-1.59286865	0.25427485	0.39115145	0.17588095	0.11543015	-0.90208065
10916__MAGED2	-0.08420915	0.22179485	-0.35005165	-0.0963536500000002	-0.40266165	-0.54029385	-0.91507125	-0.95990435	-0.37109765
23768__FLRT2	0.2881735	0.3495452	0.0801821999999999	0.3621302	-0.74577	-1.0788853	-0.6691315	-1.4186663	0.62245955
9451__EIF2AK3	0.04975855	-0.24884755	-0.25848635	-0.18390915	-0.01038035	0.35120235	-0.17872715	0.28545635	-0.2353512
23195__MDN1	-0.2271581	-0.501317	-0.5675554	-0.8188906	-0.0506999000000001	-0.0879643000000007	-0.2592233	-0.1180041	-0.60098555
8564__KMO	-0.0596495499999998	0.0143254500000001	0.14262525	0.76151755	-0.14438885	-0.24665201	0.12223285	0.28727065	-0.54867262
495__ATP4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25783926
1260__CNGA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1675__CFD	0.0	0.0	0.0	0.0	0.16962825	0.0	0.0	0.0	1.2698199
51389__RWDD1	-0.0717538499999999	0.159129750000001	0.120793750000001	0.13142275	-0.21209125	-0.16802775	-0.33189525	-0.35691485	0.01181155
54468__MIOS	-0.9681095	-1.2374035	-0.9291351	-0.8973796	-0.6838219	-0.6805175	-1.250623	-0.8644875	-0.9058354
80055__PGAP1	-0.30377215	-0.42933855	-0.68947665	-0.84983365	-0.17644835	-0.11319465	-0.21273295	-0.17718635	-0.47387042
7480__WNT10B	-0.41096297	-0.41096297	-0.41096297	-0.41096297	-0.41096297	-0.41096297	-0.41096297	-0.41096297	-0.41096297
7290__HIRA	0.35512295	0.19529635	0.30989585	0.16709335	-0.16526955	-0.27741925	-0.0939182500000002	-0.85777105	-0.0682476500000002
7597__ZBTB25	-0.0958472500000001	-0.14882215	0.00391135000000009	0.20475055	0.40966695	0.38468425	0.27611225	0.90782795	-0.52769435
55754__TMEM30A	0.4406134	0.433062	1.0309535	0.865110499999999	0.218842599999999	0.4037672	0.260363	0.0697456999999995	0.553095150000001
63974__NEUROD6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10492__SYNCRIP	0.0139541	-0.2796229	0.0792373999999999	-0.4561792	-0.1572039	-0.189081199999999	-0.1848092	-0.233414199999999	0.5661707
3077__HFE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55262__C7orf43	-0.50216825	0.64940465	0.0712410500000003	1.01712065	0.64013165	-0.31470206	0.11518219	-0.3371926	1.2436825
23428__SLC7A8	1.4715097	0.9481144	1.7607277	1.5237649	-0.0694050000000002	-0.2690276	0.5998104	0.2791648	-0.5101828
10164__CHST4	0.16147868	0.02360395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10607__TBL3	0.1733096	0.0614086	-0.1686222	0.2508769	0.1492053	-0.1397667	0.2658174	0.5739687	0.56398795
64979__MRPL36	1.5105855	1.4515616	1.3966274	1.4628689	0.4891745	0.1579656	-0.2949639	0.4884977	0.8812106
23548__TTC33	-0.3515782	-0.1528985	-0.2803506	0.2228027	0.1059998	0.1974622	-0.128178	0.2554186	-0.47736785
9928__KIF14	-0.8096389	-0.6656841	-0.673659	-0.5828091	-0.1493197	-0.153273	-0.1176057	0.1783339	-1.92332065
1346__COX7A1	-0.333852	-0.333852	-0.333852	-0.333852	-0.333852	-0.22694567	-0.333852	1.6947926	0.9091186
8100__IFT88	-0.0185233500000002	0.00426165000000011	-0.20349995	-0.19093205	0.0392819499999998	0.0429164499999999	-0.49869165	-0.0169438500000001	-0.1915483
2968__GTF2H4	-1.4916591	-1.0541264	-0.9144606	-0.7796756	0.1996943	0.1667911	-0.4043087	-0.6348897	-0.0609207
80336__PABPC1L	-2.4577371	-2.4577371	-2.25085658	-1.936878	0.6513318	0.7709426	0.5084582	0.9635075	1.8472329
8745__ADAM23	-0.5443125	-0.5676754	-1.0203692	-1.0989133	-0.6440261	-0.5366566	-1.0154199	-2.154628022	-1.37409744
3840__KPNA4	0.188763249999999	0.06415065	0.29716165	-0.0454803500000011	0.00409804999999996	0.09066865	0.021778649999999	-0.042874650000001	0.00361064999999994
2022__ENG	1.76291055	0.83801915	1.95652265	3.06192645	-0.40462669	-0.65070155	-0.65070155	-0.65070155	2.60144285
23429__RYBP	0.0721544	0.0811174	0.096049400000001	0.127731400000001	-0.203714799999999	-0.2319121	-0.067871599999999	-0.0137682	0.1404999
6794__STK11	0.5475352	0.8583081	0.4662005	0.2928317	0.2332442	0.3111336	0.5910761	0.4185898	0.75434935
10963__STIP1	-0.21370145	0.22334125	0.0025405500000002	0.12687225	-0.13498375	-0.0663634499999999	-0.000848049999999878	-0.0663584499999998	-0.19119605
23474__ETHE1	1.241544	1.2717435	1.0924403	1.1315973	-0.3770129	0.1910238	1.0835455	0.102437	-0.19573005
27145__FILIP1	0.0	0.0	1.3006914	0.67831385	0.37058204	0.0	0.0	0.18972187	0.0
79883__PODNL1	0.0	0.057694487	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7140__TNNT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15614337
2829__XCR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939__CD27	0.0	0.0	0.0	0.428266	0.0	0.0	0.474876	0.0	0.0
7479__WNT8B	-0.118383675	-0.118383675	-0.118383675	-0.118383675	-0.118383675	-0.118383675	-0.118383675	-0.118383675	0.046880095
9455__HOMER2	-0.5203436	-0.3185187	0.5458352	0.5186597	1.2461175	1.4898597	2.062924	2.0120713	2.0817663
3868__KRT16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79171__RBM42	0.38841365	0.48360465	0.0393096499999996	0.13162735	-0.27351135	-0.20059375	-0.62794335	-0.0850360500000001	-0.0458246000000011
8482__SEMA7A	-0.35493545	-0.54382745	-0.11304075	0.10510375	0.55676915	0.38724025	-0.05557685	0.12263375	0.40559175
9104__RGN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91401505
81620__CDT1	-0.3713119	-0.6345253	-0.149179	-0.0802099999999999	0.0691237000000001	-0.0106255	0.4424729	0.3962925	0.4006785
127018__LYPLAL1	-0.25361935	-0.86815825	-0.26428595	0.0512202499999998	0.37448325	0.22842015	0.0298804499999997	0.32439845	-1.07837765
219770__GJD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22864__R3HDM2	-0.813314100000001	-0.803393600000001	-0.627873700000001	-0.7734764	0.144105699999999	0.1036079	-0.149078600000001	0.4213512	-0.339239850000001
90850__ZNF598	-0.0118142	0.2979364	-0.4164884	-0.7659344	-0.0622118	-0.0136603	-0.028834	-0.3294459	0.06974205
2878__GPX3	1.03297185	0.91426305	2.61149765	2.69272735	0.55673505	0.60944565	0.26550345	0.38842865	-2.4924726
57554__LRRC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.080645
2295__FOXF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90799__CEP95	-1.71473735	-1.89539525	-1.72419235	-2.04017085	-0.0155398499999997	0.16221075	-0.78049345	-0.29437655	-0.38244085
4049__LTA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7035__TFPI	0.1646462	0.2967918	2.4270687	2.6830406	0.4142978	0.4917434	-0.555145	-0.9266894	-1.6428897
64840__PORCN	-1.31767745	-1.03597675	-0.63290505	-1.03289033	0.0923435499999999	-0.14694035	-0.6861176	-1.31767745	-1.3096462
51091__SEPSECS	-1.45569561	-0.91841005	-0.06908215	-0.42989665	0.15270555	0.25660125	-0.05248745	0.20554535	-0.15714285
163732__CITED4	0.8290826	2.5656555	0.0	0.5318726	0.0	0.0	0.7699593	0.5708378	2.5367599
340152__ZC3H12D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66359425	1.2494919
80011__FAM192A	0.19694635	0.19145775	0.26604435	0.28068945	-0.167635649999999	0.036355250000001	0.144453250000001	-0.00195095000000001	-0.2778849
55911__APOBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32453793
4817__NIT1	-0.6793273	-0.3775301	-0.5659036	-0.3524779	0.125377	0.0576793	-0.1683377	0.235276	-0.212684
4173__MCM4	-0.3159547	-0.1874101	0.0416396	0.00881129999999897	-0.3084027	-0.2497257	-0.0222513	-0.1714813	0.2778495
5283__PIGH	0.2285503	-0.011707	0.754428	0.8332806	0.4282034	0.4018734	0.3756531	0.5244613	0.2164286
285381__DPH3	0.61897335	0.71462335	0.60790535	0.530609049999999	-0.15302145	-0.26427045	-0.26796965	-0.38085095	-1.15455305
129642__MBOAT2	-0.40457365	0.05900295	-0.35792535	-0.21775335	-0.02748025	-0.00217544999999997	0.0409115500000001	0.19826305	0.26821895
57188__ADAMTSL3	0.65050465	0.47859707	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23318__ZCCHC11	-0.93657585	-0.86208905	-1.07917305	-1.21039035	-0.100294349999999	-0.0630420499999999	-0.19802335	-0.0920390499999989	-0.3696443
57761__TRIB3	-0.01886250725	0.16661501275	0.61408089275	0.52221802275	1.02058889275	0.37025779275	1.00505209275	-0.01886250725	0.99924849275
60__ACTB	0.602123499999999	0.6317785	0.226892500000001	0.5239125	-0.172817500000001	-0.299792	0.2340935	0.0056434999999995	0.632433500000002
526__ATP6V1B2	-0.552753700000001	-0.2484281	0.0148465000000005	-0.0352240999999995	-0.1365369	-0.0027825999999995	-0.273789699999999	-0.1555536	-0.26706545
3750__KCND1	-0.457322195	-0.457322195	-0.457322195	-0.457322195	0.606638605	-0.174548075	-0.335268345	0.525360865	0.432954405
100131827__ZNF717	0	0	0	0	0	0	0	0	0.54416099
51454__GULP1	-1.8663981	-1.8830738	-1.3386672	-1.7349877	-0.5192921	-0.5285132	-1.0144987	-0.7049867	-2.52289505
9205__ZMYM5	-0.39358225	-0.73402395	-0.82393755	-0.47705925	-0.05406135	0.03612905	-0.49191305	-0.65736275	0.45850755
3679__ITGA7	0.4705529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9724834
25966__C2CD2	-1.43217965	-1.24879295	-0.23585925	-0.58884695	0.24043335	0.29050135	0.69572065	0.76128075	-0.36668215
23523__CABIN1	0.1695864	0.1234618	0.0692350000000004	0.0614009999999996	0.262293	0.1248418	-0.0252071999999999	-0.0493765999999999	0.22275905
7376__NR1H2	0.6638127	0.7443038	0.4638491	0.6599971	0.6767941	0.4140258	0.660719	0.8152476	1.351685
441150__C6orf226	0.89979897	0.70001107	0.62794457	-0.48681629	-0.00486973000000002	-0.30315436	-0.71428813	1.48510157	-0.33289558
120793__OR56A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8938__BAIAP3	-0.07526567	-0.07526567	-0.07526567	-0.07526567	0.76855133	0.16192474	-0.07526567	0.38984343	0.64674683
340069__FAM170A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56259__CTNNBL1	-0.44485405	-0.16808415	-0.34866665	-0.24246625	-0.145839249999999	-0.27383445	-0.26384165	-0.61360085	-0.80475645
84231__TRAF7	0.1703385	0.446466	0.0669369999999999	0.1638078	0.2788597	-0.0970021000000001	0.0146092	0.00513199999999991	0.668717900000001
57447__NDRG2	-0.5068551	-0.4426903	0.1116907	0.2735842	0.3363357	0.5484649	-0.0379065	0.489292	0.1886763
6837__MED22	0.61527145	0.71992555	0.28555315	0.91530405	-0.22796355	-0.48974235	-0.39055385	-0.23353125	0.31484965
3060__HCRT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10165__SLC25A13	-0.30780795	-0.08816595	0.33680345	0.38338275	0.08292305	0.11918165	0.37906835	-0.28386195	-0.7416604
9513__FXR2	0.0726839500000001	-0.07253395	0.40368285	0.24775945	0.0575069500000001	0.05554455	-0.0974098499999998	-0.0895746500000001	0.30344545
221927__BRAT1	0.1805427	-0.1242111	-0.0500023000000001	-0.3529348	0.1833084	-0.2709691	-0.2784464	0.6682832	2.5995064
57453__DSCAML1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8930__MBD4	-0.74366085	-0.26414355	-0.17619795	-0.0967897499999998	0.0709546500000002	0.0698280500000001	-0.0633562499999998	0.16718565	-0.2795032
256471__MFSD8	-0.6398239	-0.6160759	-0.4726699	-0.4449389	0.1777384	0.2614763	-0.0330254999999999	0.2896888	-0.80006215
135114__HINT3	0.15221935	0.52058735	0.33359635	0.55923705	1.76625785	0.823872349999999	-0.71871225	-1.36656265	-2.686531
6941__TCF19	0.9336252	0.999891	0.1843224	0.3368783	-0.78642887	-0.774807	-0.7693545	-0.6396395	1.1422696
51022__GLRX2	1.2987017	1.3578313	0.2546979	0.2648911	-0.42135243	-0.3369013	-0.4449199	-1.12660885	-0.60151345
79905__TMC7	0.146568555	0.217121935	-0.065919065	-0.065919065	-0.065919065	-0.065919065	0.280090335	0.223708965	-0.065919065
8128__ST8SIA2	0.36615015	0.35172955	-0.21241785	-1.17032235	0.05703825	-0.34955935	0.29125285	0.05978145	0.68005355
65998__C11orf95	-0.37374225	-0.88290355	-0.27446425	-0.72256935	0.13814865	-0.0702759500000001	0.48156325	0.20595365	0.214613400000001
8766__RAB11A	0.0881488999999995	0.212305899999999	0.447708599999999	0.194479499999999	0.0364248999999995	0.1037102	0.3466349	0.0119095000000005	-0.756844149999999
6483__ST3GAL2	1.11013485	0.88393735	-0.12183965	0.36748165	0.01568005	-0.40054325	-0.11083585	0.30163285	-0.107753249999999
6122__RPL3	-0.0871694999999998	-0.212481499999999	0.1699005	0.2660785	0.2676225	0.432795500000001	0.589664499999999	0.4436055	0.57610975
79670__ZCCHC6	0.08500495	-0.14249885	0.15432935	-0.23774325	0.03850015	0.0282873499999999	-0.29706255	0.08463605	-0.8456038
55803__ADAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4309689
80258__EFHC2	-0.101106474	-0.01682626	0.79676733	1.85192609	0.06399499	0.44669935	0.52943012	1.50626659	-0.13008341
6636__SNRPF	-0.10539735	-0.0989489499999999	-0.0591416499999999	0.13561635	-0.19201935	-0.17515895	-0.16223935	-0.01611135	-2.1812425
25803__SPDEF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2114__ETS2	-1.3574607	-1.6246736	-1.3365614	-1.4484985	-0.6860196	-0.504941399999999	-1.1648907	-1.021759	-0.750855400000001
4298__MLLT1	0.440543100000001	0.464677400000001	0.1848284	0.5004591	-0.1844109	-0.4042879	0.2655999	-0.0239121999999998	1.16163215
283234__CCDC88B	0.0	0.0	0.0	0.0	0.14934383	0.17429377	0.0	1.0535403	1.0570849
168544__ZNF467	-0.32612845	-0.46293125	0.0846170500000001	0.85163225	0.63473025	0.68477575	1.55413855	1.28481905	0.96109285
56147__PCDHA1	0.32974598	0.028012773	0.3180933	0.090597205	0.0	0.0	0.0	0.0	0.0
27235__COQ2	0.4048493	0.4493904	0.4983068	1.1832106	0.00672359999999994	-0.00831029999999999	0.3997252	0.5681505	0.15150625
64651__CSRNP1	-1.36903425	-0.53338105	-2.51887467	-2.07086295	0.18179725	0.13769145	0.50593295	0.52112935	0.6834234
9242__MSC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7039245
64779__MTHFSD	0.25351085	-0.07315615	-0.02154415	-0.36058875	0.31648115	0.22355385	0.59635925	0.71409285	-0.5896851
284467__FAM19A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
